Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Std. Dev.,Date,Payload,Users
HTTP Request,3847339,16,13,35,41,51,1,1114,0.00%,3563.3,855.9,11.24,1628662709,50,60
