Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Std. Dev.,Date,Payload,Users
HTTP Request,10479734,5,5,9,11,17,0,1030,100.00%,9706.0,3269.6,4.84,1626166254,50,60
HTTP Request,15325946,4,3,7,9,16,0,1030,100.00%,14196.6,4782.3,3.27,1626170392,50,60
